[495] Ciekawa Interessante Höhle
SURVEY NAME: 2018-08-12 - URODZINY 2
SURVEY DATE: 8 12 2018  COMMENT:   Jakub Pysz (Palm), Adam Wladzinski, Filip Filar
SURVEY TEAM:

DECLINATION:     3.55  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT
zg027.28     zg027.29         8.69   174.28   -10.34     0.00     0.00     0.00     0.00
zg027.29     zg027.30         5.41   191.20   -37.24     0.00     0.00     0.00     0.00
zg027.30     zg041            9.74   272.05    -4.69     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-22 - GSTRYCZNE DOLNY MEANDER
SURVEY DATE: 7 22 2014  COMMENT:   gh137
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

gh138        gh139           10.70   300.10    26.60     0.00     0.00     0.00     0.00
gh139        gh140            8.96   354.98    13.91     0.00     0.00     0.00     0.00
gh140        gh141            8.17     8.91     5.42     0.00     0.00     0.00     0.00
gh141        gh142           11.75   328.35   -18.07     0.00     0.00     0.00     0.00
gh142        gh143            6.53   206.80    -6.55     0.00     0.00     0.00     0.00
gh143        gh144           13.81   334.12   -13.41     0.00     0.00     0.00     0.00
gh144        gh145            4.99   205.63     5.64     0.00     0.00     0.00     0.00
gh145        gh146           10.24   282.28   -14.06     0.00     0.00     0.00     0.00
gh146        gh147            3.08   231.50    15.43     0.00     0.00     0.00     0.00
gh147        gh148            5.58   322.70     3.62     0.00     0.00     0.00     0.00
gh148        gh148.1         20.18   128.12    41.26     0.00     0.00     0.00     0.00
gh148.1      gh148.2         14.83    61.16    17.75     0.00     0.00     0.00     0.00
gh148        gh149           16.70   283.63   -43.54     0.00     0.00     0.00     0.00
gh149        gh150            5.15   346.78   -16.69     0.00     0.00     0.00     0.00
gh150        gh151            9.97   264.73   -17.71     0.00     0.00     0.00     0.00
gh151        gh152            3.41   195.75    -4.88     0.00     0.00     0.00     0.00
gh152        gh152.1         21.72   274.00   -81.65     0.00     0.00     0.00     0.00  ;domiar
gh148        gh153            5.54   305.83    51.00     0.00     0.00     0.00     0.00
gh153        gh154           10.50   319.67    -4.91     0.00     0.00     0.00     0.00
gh154        gh155           26.38   230.60   -13.49     0.00     0.00     0.00     0.00
gh155        gh156           13.48   183.72    -9.49     0.00     0.00     0.00     0.00
gh156        gh157           40.78     3.75   -38.70     0.00     0.00     0.00     0.00
gh157        gh157.1         23.03   310.49    36.55     0.00     0.00     0.00     0.00  ;domiar
gh157        gh158           29.33   204.93    -9.05     0.00     0.00     0.00     0.00
gh158        gh159           22.01   254.61    -9.67     0.00     0.00     0.00     0.00
gh159        gh160           13.25   216.27   -18.77     0.00     0.00     0.00     0.00
gh160        gh161           13.62   310.20     3.81     0.00     0.00     0.00     0.00
gh161        gh162           13.09   265.55   -21.59     0.00     0.00     0.00     0.00
gh162        gh163           18.54   345.14    -6.30     0.00     0.00     0.00     0.00
gh163        gh164            8.76   272.31    25.67     0.00     0.00     0.00     0.00
gh164        gh165           19.75   267.80    -0.19     0.00     0.00     0.00     0.00
gh165        gh166           25.98   253.61   -14.86     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-22 - PARTIE GASTRYCZNE PRZEKOP
SURVEY DATE: 7 22 2014  COMMENT:   gh126
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

gh127        gh127a           8.79   243.99    -7.30     0.00     0.00     0.00     0.00
gh127a       gh127b          10.24   213.53    -3.07     0.00     0.00     0.00     0.00
gh127b       gh127c           8.50   184.65    14.54     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-27 - GASTRYCZNE - KONTYNUACJA
SURVEY DATE: 7 27 2014  COMMENT:   Darek Lubomski, Arek Kus, Marek Wierzbowski
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

gh166        gh167           16.73   208.64     9.12     0.00     0.00     0.00     0.00
gh167        gh168           30.12   233.68     8.57     0.00     0.00     0.00     0.00
gh168        gh169           14.83   316.65   -10.70     0.00     0.00     0.00     0.00
gh169        gh170           25.89    13.13    -1.89     0.00     0.00     0.00     0.00
gh170        gh171           25.30    17.70    -1.23     0.00     0.00     0.00     0.00
gh171        gh172           23.23   233.99    33.24     0.00     0.00     0.00     0.00
gh172        gh173           24.77   340.89    37.26     0.00     0.00     0.00     0.00
gh173        gh174            7.91    11.79   -24.12     0.00     0.00     0.00     0.00
gh174        gh175           13.09   342.05   -46.70     0.00     0.00     0.00     0.00
gh175        gh176           36.38   247.57   -25.66     0.00     0.00     0.00     0.00
gh176        gh177           17.22   193.74     4.04     0.00     0.00     0.00     0.00
gh177        gh178           17.85   246.17     0.32     0.00     0.00     0.00     0.00
gh178        gh179           24.61   293.52    -0.15     0.00     0.00     0.00     0.00
gh179        gh180            6.63    83.23    20.28     0.00     0.00     0.00     0.00
gh180        gh181           30.58   242.32    -5.08     0.00     0.00     0.00     0.00
gh181        gh182            8.40   348.65     1.70     0.00     0.00     0.00     0.00
gh182        gh183           19.32   228.46     1.12     0.00     0.00     0.00     0.00
gh177        gh184           21.75   290.49    24.20     0.00     0.00     0.00     0.00
gh184        gh185           27.46   229.85    38.36     0.00     0.00     0.00     0.00
gh185        gh186           31.17   257.68    40.39     0.00     0.00     0.00     0.00
gh186        gh187            9.45   192.25    22.82     0.00     0.00     0.00     0.00
gh187        gh188           27.36   327.38    36.83     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-28 - FANTAZJA
SURVEY DATE: 7 28 2014  COMMENT:   Rafal Klimara, Tomasz Olczak, Wiktor Bujniewicz
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wt101        wt102           19.16   319.50   -27.78     0.00     0.00     0.00     0.00
wt102        wt103            9.02   306.40   -31.05     0.00     0.00     0.00     0.00
wt103        wt104           43.04   300.58   -37.30     0.00     0.00     0.00     0.00
wt104        wt105            8.89   304.28    -1.01     0.00     0.00     0.00     0.00
wt105        wt106           74.21   305.87   -84.22     0.00     0.00     0.00     0.00
wt106        wt106.1         36.29   155.93    27.19     0.00     0.00     0.00     0.00  ;domiar
wt106        wt107           23.98   256.36   -35.53     0.00     0.00     0.00     0.00
wt107        wt107.1         18.54    41.11    -4.39     0.00     0.00     0.00     0.00  ;domiar
wt107        wt107.2         48.10   275.60     2.74     0.00     0.00     0.00     0.00  ;domiar w glab szczeliny
wt107        wt108           15.55   258.88   -74.20     0.00     0.00     0.00     0.00
wt108        wt109           19.52   211.90   -80.65     0.00     0.00     0.00     0.00
wt109        wt110           37.07   334.39   -88.24     0.00     0.00     0.00     0.00
wt110        wt111           71.13   350.13   -80.17     0.00     0.00     0.00     0.00
wt111        wt112           31.20   156.45   -84.67     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-29 - BOKI TRAWERS
SURVEY DATE: 7 29 2014  COMMENT:   Rafal Klimara, Tomasz Olczak, Wiktor Bujniewicz
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

wm172.20     wm172.19        20.80   202.32    68.67     0.00     0.00     0.00     0.00
wm172.19     wm172.18         4.86   162.14    34.07     0.00     0.00     0.00     0.00
wm172.18     wm172.17         5.81   258.10    61.83     0.00     0.00     0.00     0.00
wm172.17     wm172.16        18.01   118.75   -47.78     0.00     0.00     0.00     0.00
wm172.17     wm172.15        10.10   271.26    36.95     0.00     0.00     0.00     0.00
wm172.15     wm172.14        21.75   309.86    77.13     0.00     0.00     0.00     0.00
wm172.14     wm172141        17.42   314.97    55.03     0.00     0.00     0.00     0.00  ;domiar
wm172.14     wm172.13         9.25   186.54     7.84     0.00     0.00     0.00     0.00
wm172.13     wm172.12        10.89   273.91    -2.50     0.00     0.00     0.00     0.00
wm172.12     wm172.11         5.87   249.01    21.37     0.00     0.00     0.00     0.00
wm172.11     wm172111        48.92   203.86    78.59     0.00     0.00     0.00     0.00  ;domiar
wm172.11     wm172.10        19.91   161.38   -25.35     0.00     0.00     0.00     0.00
wm172.10     wm172.9         22.93    10.99     5.43     0.00     0.00     0.00     0.00
wm172.9      wm172.11        12.34   239.48    29.29     0.00     0.00     0.00     0.00
wm172.10     wm172.8         13.52   264.42     3.53     0.00     0.00     0.00     0.00
wm172.8      wm172.7          4.89   119.73   -39.84     0.00     0.00     0.00     0.00
wm172.7      wm172.6         25.20   198.43     4.73     0.00     0.00     0.00     0.00
wm172.6      wm172.5          8.04   128.23    37.23     0.00     0.00     0.00     0.00
wm172.5      wm172.4          5.91   230.06    21.18     0.00     0.00     0.00     0.00
wm172.4      wm172.3         10.56   134.26    18.00     0.00     0.00     0.00     0.00
wm172.3      wm172.2          6.66    86.04   -12.37     0.00     0.00     0.00     0.00
wm172.2      wm172.1         29.56   233.24    43.89     0.00     0.00     0.00     0.00
wm172.1      wm172           14.01   254.05    15.44     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-30 - KOLOROWE SKA³Y - BOK1
SURVEY DATE: 7 30 2014  COMMENT:   ws103
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws104        ws104.1          7.81   120.57   -19.34     0.00     0.00     0.00     0.00
ws104.1      ws104.11        10.99   164.45    79.09     0.00     0.00     0.00     0.00  ;domiar
ws104.1      ws104.2          7.55   169.18   -56.21     0.00     0.00     0.00     0.00
ws104.2      ws104.22         6.96   161.54     2.11     0.00     0.00     0.00     0.00  ;domiar
ws104.2      ws104.3         16.24   271.16   -40.80     0.00     0.00     0.00     0.00
ws104.3      ws104.4         22.90   286.62   -67.84     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-30 - KOLOROWE SKA³Y - BOK2
SURVEY DATE: 7 30 2014  COMMENT:   ws103
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws104        ws1a4           19.95   352.39   -24.31     0.00     0.00     0.00     0.00
ws1a4        ws1a4.1         19.95   299.13   -44.73     0.00     0.00     0.00     0.00
ws1a4.1      ws1a4.2         10.47   311.98   -60.18     0.00     0.00     0.00     0.00
ws1a4.2      ws1a4.3          9.68     0.16   -43.45     0.00     0.00     0.00     0.00
ws1a4.3      ws1a4.4          9.15   350.55   -40.08     0.00     0.00     0.00     0.00
ws1a4.4      ws1a4.5         13.62    30.73   -20.48     0.00     0.00     0.00     0.00
ws1a4.5      ws1a4.6          7.84    81.62   -22.64     0.00     0.00     0.00     0.00
ws1a4.6      ws1a4.7         33.56    34.51    20.86     0.00     0.00     0.00     0.00
ws1a4.7      ws1a4.8         19.72    23.26    31.43     0.00     0.00     0.00     0.00
ws1a4.8      ws1a4.9         10.60    49.23    -4.60     0.00     0.00     0.00     0.00
ws1a4.4      ws1a4.10        30.02   228.02     4.13     0.00     0.00     0.00     0.00
ws1a4.10     ws1a4.11        18.93   223.20    15.54     0.00     0.00     0.00     0.00
ws1a4.11     ws1a4.12         6.36   240.31    12.91     0.00     0.00     0.00     0.00
ws1a4.12     ws1a4.13         5.64   245.21   -43.05     0.00     0.00     0.00     0.00
ws1a4.13     ws1a4.14        18.41   216.80     1.35     0.00     0.00     0.00     0.00
ws1a4.14     ws1a4141        18.41   216.72     1.15     0.00     0.00     0.00     0.00  ;domiar
ws1a4.14     ws1a4.15        12.47   328.42     6.02     0.00     0.00     0.00     0.00
ws1a4.15     ws1a4151        51.31   324.87   -10.10     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-07-31 - KASKADY VIKTORII
SURVEY DATE: 7 31 2014  COMMENT:   gh164
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

gh165        kv001            6.86   188.16   -60.29     0.00     0.00     0.00     0.00
kv001        kv002           11.65   205.07   -19.79     0.00     0.00     0.00     0.00
kv002        kv003           34.06   222.35    -5.52     0.00     0.00     0.00     0.00
kv003        kv004           15.09   268.04    -9.71     0.00     0.00     0.00     0.00
kv004        kv005           26.74   214.23    -3.26     0.00     0.00     0.00     0.00
kv005        kv006           17.95   221.86     3.31     0.00     0.00     0.00     0.00
kv006        kv007           10.89   213.81   -14.98     0.00     0.00     0.00     0.00
kv007        kv008           17.52   181.95   -49.00     0.00     0.00     0.00     0.00
kv008        kv009           19.13   239.28   -21.42     0.00     0.00     0.00     0.00
kv009        kv010           22.15   302.66   -68.07     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2014-08-02 - BALTAZAR PETLA
SURVEY DATE: 8 2 2014  COMMENT:   zg059
SURVEY TEAM:

DECLINATION:     3.02  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

zg060        zg061            5.71     8.83   -14.61     0.00     0.00     0.00     0.00
zg061        zg062            8.56     7.63   -16.02     0.00     0.00     0.00     0.00
zg062        zg062.1         18.90   268.56    51.56     0.00     0.00     0.00     0.00
zg062        zg063           20.01    52.87   -48.30     0.00     0.00     0.00     0.00
zg063        zg064            8.07    97.00   -47.68     0.00     0.00     0.00     0.00
zg063        zg065            5.25   186.41    -9.65     0.00     0.00     0.00     0.00
zg065        zg066            6.63   118.66    11.49     0.00     0.00     0.00     0.00
